fourth_down_attempts_q1,fourth_down_attempts_q2,fourth_down_attempts_q3,fourth_down_attempts_q4,game_id,num_of_,num_of_CENTER,num_of_DEEP LEFT,num_of_DEEP RIGHT,num_of_EXTRA POINT,num_of_FIELD GOAL,num_of_KICK OFF,num_of_LEFT END,num_of_LEFT GUARD,num_of_LEFT TACKLE,num_of_NO HUDDLE SHOTGUN,num_of_NO PLAY,num_of_PASS,num_of_PUNT,num_of_RIGHT END,num_of_RIGHT GUARD,num_of_RIGHT TACKLE,num_of_RUSH,num_of_SACK,num_of_SHORT LEFT,num_of_SHORT MIDDLE,num_of_SHORT RIGHT,num_of_SHOTGUN,num_of_UNDER CENTER,num_of_attempted_two_pt_conversions,num_of_completed_two_pt_conversions,num_of_defensive_penalties_q1,num_of_defensive_penalties_q2,num_of_defensive_penalties_q3,num_of_defensive_penalties_q4,num_of_defensive_penalty_yards_q1,num_of_defensive_penalty_yards_q2,num_of_defensive_penalty_yards_q3,num_of_defensive_penalty_yards_q4,num_of_fumbles_q1,num_of_fumbles_q2,num_of_fumbles_q3,num_of_fumbles_q4,num_of_interceptions_caught_q1,num_of_interceptions_caught_q2,num_of_interceptions_caught_q3,num_of_interceptions_caught_q4,num_of_interceptions_thrown_q1,num_of_interceptions_thrown_q2,num_of_interceptions_thrown_q3,num_of_interceptions_thrown_q4,num_of_offensive_penalties_q1,num_of_offensive_penalties_q2,num_of_offensive_penalties_q3,num_of_offensive_penalties_q4,num_of_offensive_penalty_yards_q1,num_of_offensive_penalty_yards_q2,num_of_offensive_penalty_yards_q3,num_of_offensive_penalty_yards_q4,num_of_passes_attempted_q1,num_of_passes_attempted_q2,num_of_passes_attempted_q3,num_of_passes_attempted_q4,num_of_passes_completed_q1,num_of_passes_completed_q2,num_of_passes_completed_q3,num_of_passes_completed_q4,num_of_sacks_q1,num_of_sacks_q2,num_of_sacks_q3,num_of_sacks_q4,num_of_times_sacked_q1,num_of_times_sacked_q2,num_of_times_sacked_q3,num_of_times_sacked_q4,number_of_first_downs_q1,number_of_first_downs_q2,number_of_first_downs_q3,number_of_first_downs_q4,number_of_successful_fourth_downs_q1,number_of_successful_fourth_downs_q2,number_of_successful_fourth_downs_q3,number_of_successful_fourth_downs_q4,number_of_successful_third_downs_q1,number_of_successful_third_downs_q2,number_of_successful_third_downs_q3,number_of_successful_third_downs_q4,points,third_down_attempts_q1,third_down_attempts_q2,third_down_attempts_q3,third_down_attempts_q4,yards_allowed_q1,yards_allowed_q2,yards_allowed_q3,yards_allowed_q4,yards_moved_q1,yards_moved_q2,yards_moved_q3,yards_moved_q4,fourth_down_attempts_total,num_of_defensive_penalties_total,num_of_defensive_penalty_yards_total,num_of_fumbles_total,num_of_interceptions_caught_total,num_of_interceptions_thrown_total,num_of_offensive_penalties_total,num_of_offensive_penalty_yards_total,num_of_passes_attempted_total,num_of_passes_completed_total,num_of_sacks_total,num_of_times_sacked_total,number_of_first_downs_total,number_of_successful_fourth_downs_total,number_of_successful_third_downs_total,third_down_attempts_total,yards_allowed_total,yards_moved_total
2,2,3,3,2022103009,43,9.0,3.0,1.0,2.0,1.0,4,4.0,2.0,,5.0,,31,6.0,3.0,1.0,4.0,23,2.0,8.0,5.0,13,40,22,0,0,0,1,0,2,0,14,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7,5,15,3,5,3,13,1,1,0,0,1,0,1,0,4,9,1,14,0,0,0,2,1,1,0,0,17,3,3,3,3,75,54,159,55,45,125,22,186,10,3,52,0,0,1,0,0,31,24,2,2,28,2,2,12,343,378
2,2,1,2,2022103009,48,10.0,3.0,3.0,1.0,3.0,5,6.0,1.0,,,1.0,24,4.0,2.0,1.0,5.0,25,2.0,9.0,4.0,5,45,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,15,10,8,3,6,7,6,1,5,5,1,0,1,0,1,1,0,0,3,4,8,6,0,0,0,0,2,0,2,1,16,4,2,3,3,45,125,22,186,75,54,159,55,7,0,0,2,1,0,3,25,24,17,2,2,21,0,5,12,378,343
2,2,1,3,2022103006,27,1.0,6.0,3.0,,,1,5.0,3.0,,4.0,1.0,39,6.0,2.0,2.0,,13,5.0,10.0,10.0,10,33,24,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,5,25,15,0,9,7,8,15,4,4,6,10,0,0,0,0,0,1,2,2,3,1,4,4,0,0,0,2,1,1,2,1,0,3,5,3,4,92,113,101,61,54,18,42,68,8,1,14,0,0,1,5,45,39,24,0,5,12,2,5,15,367,182
1,2,1,1,2022103006,46,,2.0,1.0,3.0,2.0,5,5.0,9.0,5.0,2.0,2.0,32,2.0,2.0,6.0,5.0,32,,7.0,8.0,14,37,35,0,0,0,1,1,1,0,5,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5,5,0,8,14,6,4,7,9,4,3,0,1,2,2,0,0,0,0,8,10,7,4,0,0,0,0,2,2,0,3,24,3,4,2,4,54,18,42,68,92,113,101,61,5,3,17,0,1,0,2,10,32,23,5,0,29,0,7,13,182,367
1,1,0,1,2022103003,42,7.0,4.0,2.0,4.0,1.0,6,6.0,,2.0,1.0,,38,1.0,5.0,,3.0,23,2.0,12.0,7.0,12,38,36,0,0,1,4,0,3,15,5,0,20,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,10,5,0,0,13,11,9,5,10,8,8,4,0,0,0,1,1,1,0,0,12,9,13,5,1,0,0,0,1,3,3,1,31,3,4,3,3,165,152,27,40,141,136,142,70,3,8,40,1,0,0,6,15,38,30,1,2,39,1,8,13,384,489
0,2,1,2,2022103003,36,7.0,5.0,2.0,3.0,2.0,5,3.0,,4.0,3.0,3.0,40,3.0,2.0,,2.0,18,1.0,11.0,9.0,13,29,37,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,20,5,10,16,5,9,8,11,4,6,1,1,0,0,0,0,0,1,11,10,2,4,0,0,0,0,3,1,0,0,27,3,4,1,2,141,136,142,70,165,152,27,40,5,3,5,0,0,0,5,25,40,29,2,1,27,0,4,10,489,384
1,3,1,3,2022103002,64,14.0,5.0,3.0,2.0,1.0,5,12.0,2.0,1.0,4.0,2.0,29,4.0,5.0,1.0,5.0,40,4.0,5.0,3.0,12,50,34,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,2,3,0,10,10,25,0,4,11,6,8,3,7,5,5,0,0,0,1,0,1,1,2,4,11,9,6,0,1,0,1,1,2,2,1,35,2,6,5,5,149,151,81,85,81,100,193,81,8,1,0,2,1,1,6,45,29,20,1,4,30,2,6,18,466,455
0,0,1,1,2022103002,49,5.0,,,7.0,,8,4.0,,8.0,9.0,2.0,27,2.0,3.0,2.0,5.0,27,1.0,7.0,4.0,13,16,46,0,0,0,3,0,1,0,25,0,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,5,0,0,5,11,9,6,1,10,7,4,1,0,1,1,2,0,0,0,1,13,12,10,5,0,0,0,0,4,2,1,2,49,4,2,2,3,81,100,193,81,149,151,81,85,2,4,31,0,1,1,2,10,27,22,4,1,40,0,9,11,455,466
3,3,0,1,2022102700,53,9.0,,3.0,3.0,3.0,6,3.0,2.0,1.0,3.0,,39,4.0,2.0,5.0,7.0,29,3.0,9.0,8.0,18,66,15,0,0,1,0,0,4,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,30,0,10,9,22,6,2,5,15,6,2,0,2,0,1,1,1,1,0,2,9,15,10,0,0,0,0,0,2,3,1,27,3,6,3,2,120,32,36,189,16,142,157,146,7,5,60,0,0,0,3,40,39,28,3,3,36,0,6,14,377,461
1,3,3,4,2022102700,38,5.0,5.0,2.0,1.0,3.0,6,,1.0,2.0,13.0,1.0,47,6.0,2.0,,4.0,14,3.0,15.0,10.0,15,38,25,2,2,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,15,11,7,5,24,7,3,2,15,1,1,1,0,0,2,0,1,10,1,1,16,0,0,0,1,1,1,0,3,28,2,4,2,6,16,142,157,146,120,32,36,189,11,1,15,0,0,0,3,20,47,27,3,3,28,1,5,14,461,377
2,1,1,3,2022103001,60,,1.0,2.0,4.0,3.0,7,11.0,2.0,4.0,15.0,3.0,28,4.0,9.0,4.0,5.0,35,2.0,14.0,4.0,5,40,25,0,0,2,1,0,0,24,10,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,5,0,0,25,6,5,5,7,4,5,5,4,0,0,0,1,2,0,0,0,3,10,7,9,0,0,0,0,0,2,1,1,31,2,3,2,3,32,167,119,201,45,79,58,155,7,3,34,1,1,1,4,30,23,18,1,2,29,0,4,10,519,337
3,0,2,2,2022103001,60,,5.0,5.0,3.0,3.0,8,5.0,8.0,10.0,3.0,2.0,39,3.0,1.0,3.0,10.0,37,1.0,10.0,4.0,11,46,43,1,1,0,1,1,0,0,10,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,6,0,4,15,35,8,8,12,11,2,5,7,6,2,0,0,0,0,0,0,1,3,12,5,15,0,0,0,1,0,2,2,2,40,4,2,4,4,45,79,58,155,32,167,119,201,7,2,20,0,1,1,9,54,39,20,2,1,35,1,6,14,337,519
2,4,1,3,2022103000,49,11.0,5.0,4.0,3.0,,5,1.0,2.0,1.0,8.0,2.0,29,7.0,2.0,6.0,3.0,26,3.0,5.0,6.0,9,43,20,0,0,3,3,1,0,35,11,5,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,0,1,15,9,0,5,4,14,6,5,3,10,5,1,0,0,1,1,1,1,1,0,0,11,8,7,0,1,0,1,0,1,0,1,21,3,4,1,5,88,94,48,107,22,120,92,98,10,7,51,0,2,1,5,29,29,19,2,3,26,2,2,13,337,332
1,2,2,2,2022103000,52,9.0,2.0,1.0,2.0,1.0,4,4.0,4.0,5.0,,2.0,35,6.0,4.0,5.0,2.0,33,2.0,7.0,6.0,18,61,19,0,0,0,0,1,0,0,0,15,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,2,10,0,5,10,9,13,8,5,8,5,6,3,1,1,1,0,0,0,1,1,7,6,3,9,0,0,0,0,2,0,1,1,17,3,2,3,3,22,120,92,98,88,94,48,107,7,1,15,1,1,2,5,25,35,22,3,2,25,0,4,11,332,337
1,1,2,3,2022102400,67,12.0,1.0,4.0,3.0,4.0,7,5.0,8.0,6.0,2.0,2.0,22,2.0,4.0,5.0,1.0,41,4.0,8.0,3.0,6,48,32,0,0,1,0,1,1,0,0,10,15,1,2,1,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,5,5,6,8,8,0,5,5,4,0,1,0,1,0,0,4,0,0,10,11,7,5,0,0,0,0,2,5,3,1,33,3,6,6,3,41,133,20,133,102,129,113,56,7,3,25,4,3,1,2,10,22,14,2,4,33,0,11,18,327,400
2,0,2,1,2022102400,32,5.0,5.0,1.0,2.0,,3,2.0,2.0,1.0,6.0,1.0,30,4.0,1.0,1.0,2.0,14,2.0,8.0,5.0,11,35,17,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,0,1,1,5,0,10,10,5,8,5,12,3,6,3,9,0,4,0,0,1,0,1,0,2,10,1,5,0,0,0,1,1,2,0,2,14,4,2,2,3,102,129,113,56,41,133,20,133,5,1,5,1,1,3,4,25,30,21,4,2,18,1,5,11,400,327
2,2,3,3,2022102311,45,5.0,2.0,1.0,1.0,3.0,5,2.0,4.0,8.0,6.0,3.0,35,6.0,1.0,2.0,1.0,23,,10.0,13.0,6,33,23,0,0,1,0,0,1,10,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,5,10,0,0,13,10,6,6,8,6,4,3,0,0,1,1,0,0,0,0,14,4,3,2,0,0,0,0,1,2,1,0,16,3,5,4,3,46,122,56,180,165,81,70,57,10,2,15,0,3,0,3,15,35,21,2,0,23,0,4,15,404,373
1,2,3,3,2022102311,40,4.0,4.0,1.0,1.0,1.0,3,,2.0,3.0,15.0,,46,6.0,6.0,4.0,3.0,22,2.0,14.0,10.0,16,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,2,0,10,15,15,5,11,9,21,4,10,8,16,0,0,0,0,0,0,1,1,3,11,2,9,0,1,0,1,1,2,0,3,10,2,4,3,7,165,81,70,57,46,122,56,180,9,0,0,0,0,3,5,40,46,38,0,2,25,2,6,16,373,404
1,1,1,1,2022102309,55,3.0,4.0,2.0,4.0,3.0,9,5.0,3.0,7.0,5.0,1.0,34,1.0,5.0,1.0,7.0,31,2.0,14.0,2.0,11,34,40,0,0,0,0,0,2,0,0,0,17,0,1,0,0,1,0,0,1,1,0,0,0,2,2,1,0,20,25,6,0,14,8,8,4,6,8,6,2,1,1,0,1,1,0,1,0,13,8,8,7,0,0,0,0,2,0,2,1,37,4,1,4,2,83,94,70,103,140,128,77,105,4,2,17,1,2,1,5,51,34,22,3,2,36,0,5,11,350,450
1,3,1,5,2022102309,31,3.0,4.0,4.0,3.0,,4,1.0,1.0,1.0,10.0,,53,6.0,3.0,2.0,1.0,12,3.0,13.0,11.0,21,44,21,0,0,3,0,1,1,36,0,6,13,2,0,0,0,1,0,0,0,1,0,0,1,0,1,2,1,0,5,10,0,9,16,7,21,7,10,6,13,1,0,1,0,1,1,0,1,6,11,3,8,0,0,0,1,1,3,1,1,21,3,5,2,5,140,128,77,105,83,94,70,103,10,5,55,2,1,2,4,15,53,36,2,3,28,1,6,15,450,350
1,1,1,4,2022102308,36,8.0,4.0,,2.0,3.0,5,1.0,6.0,3.0,10.0,1.0,41,1.0,1.0,3.0,1.0,23,1.0,15.0,8.0,14,30,32,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,7,8,8,18,6,5,6,12,1,0,0,0,0,1,0,0,6,8,8,7,0,0,0,1,2,3,2,2,26,3,4,3,5,54,120,114,113,79,74,141,183,7,2,10,0,0,1,1,4,41,29,1,1,29,1,9,15,401,477
3,2,0,1,2022102308,46,3.0,,2.0,5.0,1.0,7,4.0,6.0,3.0,,2.0,28,3.0,4.0,1.0,3.0,24,1.0,10.0,5.0,10,18,52,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,20,10,5,0,7,7,9,5,5,6,7,3,0,1,0,0,1,0,0,0,5,8,11,13,0,1,0,0,1,1,2,0,32,3,3,2,1,79,74,141,183,54,120,114,113,6,1,9,1,1,0,4,35,28,21,1,1,37,1,4,9,477,401
1,3,1,0,2022102310,46,9.0,3.0,4.0,2.0,3.0,7,4.0,3.0,1.0,9.0,4.0,49,1.0,,2.0,2.0,21,5.0,16.0,8.0,17,49,32,0,0,2,3,0,1,0,5,0,5,0,0,0,1,1,0,0,0,0,1,0,1,1,3,4,1,5,20,25,10,9,10,11,19,6,7,8,12,0,0,0,1,0,2,0,3,9,7,9,12,0,0,0,0,1,1,2,5,23,2,4,3,6,91,175,118,176,128,99,143,136,5,6,10,1,1,2,9,60,49,33,1,5,37,0,9,15,560,506
0,0,0,1,2022102310,38,2.0,2.0,2.0,6.0,1.0,7,4.0,2.0,4.0,2.0,,41,1.0,4.0,1.0,2.0,19,1.0,12.0,10.0,13,48,27,0,0,1,2,1,1,15,15,14,5,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,15,10,10,10,15,9,7,8,10,6,4,0,2,0,3,0,0,0,1,8,11,10,10,0,0,0,0,3,1,2,2,54,4,3,2,4,128,99,143,136,91,175,118,176,1,5,49,1,2,1,3,35,41,28,5,1,39,0,8,13,506,560
1,2,2,1,2022102304,56,14.0,,3.0,2.0,3.0,6,4.0,2.0,,9.0,2.0,35,2.0,13.0,1.0,,34,2.0,14.0,7.0,10,46,28,0,0,1,1,1,3,1,15,0,25,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,10,0,0,0,13,11,9,2,8,7,5,0,0,0,0,1,1,0,1,0,7,9,6,11,0,0,0,0,3,0,1,2,23,5,2,4,3,129,131,98,103,89,134,92,130,6,6,41,1,1,1,2,10,35,20,1,2,33,0,6,14,461,445
1,2,1,3,2022102304,37,7.0,3.0,6.0,2.0,1.0,5,7.0,1.0,,1.0,2.0,46,2.0,5.0,2.0,,22,1.0,15.0,5.0,11,56,23,1,1,2,0,2,3,10,0,16,10,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2,2,0,20,15,10,6,16,6,18,6,8,3,7,1,0,1,0,0,0,0,1,12,8,7,5,1,0,0,1,0,1,1,4,18,1,3,2,7,89,134,92,130,129,131,98,103,7,7,36,1,1,1,6,45,46,24,2,1,32,2,6,13,445,461
2,2,2,1,2022102303,53,13.0,3.0,2.0,3.0,1.0,5,2.0,3.0,1.0,3.0,2.0,27,6.0,6.0,1.0,4.0,30,3.0,8.0,7.0,6,26,39,0,0,0,1,1,0,0,15,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,20,5,10,5,9,4,9,4,5,3,7,0,1,1,3,1,1,1,0,3,6,7,11,0,0,0,0,1,0,0,2,24,3,2,1,4,61,70,98,86,59,83,74,111,7,2,20,1,2,0,5,35,27,19,5,3,27,0,3,10,315,327
2,3,1,0,2022102303,42,9.0,1.0,1.0,,2.0,3,3.0,,4.0,4.0,1.0,27,4.0,2.0,2.0,6.0,26,5.0,10.0,5.0,9,30,30,0,0,0,1,1,2,0,5,9,5,2,0,0,3,0,0,0,0,0,0,1,1,0,2,2,1,0,15,20,5,6,6,7,8,5,5,7,7,1,1,1,0,0,1,1,3,7,6,7,4,0,0,0,0,0,1,2,2,6,2,3,3,4,59,83,74,111,61,70,98,86,6,4,19,5,0,2,5,40,27,24,3,5,24,0,5,12,327,315
2,3,3,3,2022102307,44,5.0,3.0,9.0,1.0,2.0,3,1.0,2.0,4.0,5.0,1.0,48,6.0,7.0,3.0,7.0,29,1.0,16.0,5.0,13,42,37,0,0,0,0,1,1,0,0,5,19,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5,5,0,10,9,11,18,4,4,6,11,2,0,1,0,0,0,1,0,8,5,4,5,0,1,0,0,3,0,1,1,9,5,4,4,4,87,93,58,59,94,81,84,90,11,2,24,1,0,2,2,10,48,25,3,1,22,1,5,17,297,349
3,3,3,3,2022102307,50,1.0,,1.0,1.0,3.0,4,8.0,4.0,6.0,1.0,2.0,28,9.0,2.0,1.0,2.0,24,3.0,9.0,7.0,9,33,33,0,0,2,1,1,0,10,5,15,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,1,15,25,5,10,6,9,6,7,3,6,3,5,0,0,1,0,2,0,1,0,5,4,3,4,0,0,0,0,1,1,1,1,16,4,3,4,5,94,81,84,90,87,93,58,59,12,4,30,0,2,0,8,55,28,17,1,3,16,0,4,16,349,297
4,2,1,3,2022102306,60,2.0,1.0,2.0,2.0,4.0,6,7.0,4.0,7.0,3.0,1.0,32,5.0,7.0,3.0,7.0,37,3.0,7.0,11.0,10,46,34,0,0,0,2,0,3,0,19,0,9,1,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1,3,5,0,5,4,13,8,7,0,8,7,6,0,0,0,0,0,1,1,1,2,9,11,5,0,0,0,0,0,4,2,2,35,3,7,3,4,73,13,39,131,23,174,130,84,10,5,28,3,0,1,4,13,32,21,0,3,27,0,8,17,256,411
2,3,1,1,2022102306,27,,1.0,2.0,3.0,,4,1.0,,3.0,3.0,,40,6.0,3.0,3.0,3.0,13,,7.0,18.0,8,41,17,0,0,0,1,1,1,0,5,5,15,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,2,10,19,0,5,9,8,5,18,6,3,4,11,0,1,1,1,0,0,0,0,7,2,3,7,0,0,0,0,0,0,0,0,15,2,2,1,3,23,174,130,84,73,13,39,131,7,3,25,1,1,0,7,34,40,24,3,0,19,0,0,8,411,256
2,1,2,2,2022102305,31,8.0,,1.0,1.0,1.0,3,,1.0,3.0,37.0,1.0,44,5.0,1.0,2.0,1.0,16,3.0,26.0,6.0,11,24,6,0,0,1,2,0,0,5,18,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,5,0,7,16,12,9,5,12,10,7,1,1,0,0,0,1,0,2,2,10,8,4,0,0,1,0,1,2,2,1,16,3,3,5,3,77,35,55,93,33,200,86,53,7,3,23,1,0,2,2,5,44,34,2,3,24,1,6,14,260,372
2,3,1,2,2022102305,53,9.0,1.0,2.0,1.0,4.0,6,1.0,5.0,7.0,2.0,1.0,21,3.0,2.0,6.0,2.0,32,2.0,8.0,2.0,7,24,40,0,0,1,0,0,1,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,5,0,0,7,6,5,3,5,3,3,2,0,1,0,2,1,1,0,0,6,4,4,7,0,0,0,0,2,0,2,1,13,4,2,3,3,33,200,86,53,77,35,55,93,8,2,10,1,2,0,2,5,21,13,3,2,21,0,5,12,372,260
2,2,3,3,2022102301,28,5.0,4.0,3.0,,1.0,2,1.0,2.0,,12.0,2.0,50,6.0,1.0,3.0,3.0,15,1.0,20.0,6.0,14,33,26,0,0,0,0,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,5,5,13,9,18,10,10,5,12,6,0,1,0,0,0,1,0,0,6,4,7,3,0,0,0,1,2,1,0,0,3,4,3,3,4,56,134,92,99,90,48,135,60,10,1,15,1,0,0,4,15,50,33,1,1,20,1,3,14,381,333
2,2,4,3,2022102301,46,8.0,3.0,3.0,3.0,,4,2.0,2.0,3.0,5.0,,22,11.0,,5.0,7.0,27,1.0,7.0,,9,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,5,5,3,9,8,2,2,9,3,2,0,1,0,0,0,1,0,0,2,9,4,6,0,0,0,0,0,2,0,2,21,2,3,3,4,90,48,135,60,56,134,92,99,11,0,0,0,0,0,4,15,22,16,1,1,21,0,4,12,333,381
1,2,2,2,2022102000,56,14.0,1.0,4.0,3.0,2.0,8,4.0,,3.0,3.0,3.0,29,4.0,2.0,,3.0,26,4.0,11.0,6.0,7,59,17,3,3,0,0,0,1,0,0,0,5,0,0,2,0,1,2,0,0,0,0,0,0,1,1,2,1,0,0,10,5,5,8,12,4,4,6,8,2,0,0,0,0,0,1,1,2,5,14,8,5,0,1,0,0,0,1,1,1,36,1,4,4,4,150,201,64,174,105,73,92,57,7,1,5,2,3,0,5,15,29,20,0,4,32,1,3,13,589,327
0,0,2,3,2022102000,40,10.0,2.0,3.0,4.0,2.0,7,1.0,,4.0,14.0,3.0,50,2.0,,,3.0,18,,12.0,11.0,19,40,32,0,0,0,3,0,2,0,14,0,20,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,10,0,0,5,9,7,10,24,8,5,4,18,0,1,1,2,0,0,0,0,9,8,4,16,0,0,0,1,3,2,1,1,46,4,2,4,4,105,73,92,57,150,201,64,174,5,5,34,0,0,3,3,15,50,35,4,0,37,1,7,14,327,589
0,1,1,2,2022102302,40,4.0,2.0,3.0,5.0,,6,,4.0,1.0,7.0,3.0,44,2.0,1.0,5.0,5.0,20,3.0,15.0,12.0,11,51,24,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,14,0,0,0,16,10,10,8,14,8,8,6,0,0,2,1,0,2,1,0,16,10,9,5,0,0,0,0,2,1,1,4,35,2,2,2,6,25,147,17,23,226,135,97,101,4,3,3,0,0,1,3,14,44,36,3,3,40,0,8,12,212,559
2,0,3,1,2022102302,44,,,1.0,2.0,1.0,3,3.0,5.0,10.0,10.0,,15,6.0,4.0,,3.0,25,3.0,7.0,3.0,3,21,20,0,0,0,0,1,1,0,0,5,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15,0,3,6,3,3,1,4,1,2,0,2,1,0,0,0,2,1,2,11,1,2,0,0,0,0,0,1,0,2,17,2,2,3,3,226,135,97,101,25,147,17,23,6,2,7,1,1,0,2,15,15,8,3,3,16,0,3,10,559,212
3,2,2,1,2022101611,62,9.0,1.0,1.0,2.0,2.0,6,6.0,5.0,5.0,7.0,2.0,25,4.0,4.0,5.0,3.0,37,4.0,6.0,4.0,13,55,17,1,1,1,0,0,1,0,0,0,5,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,5,0,0,12,5,5,3,8,3,1,3,0,0,0,0,2,0,2,0,6,12,1,9,1,0,0,0,1,2,0,3,26,4,5,2,4,39,65,165,88,85,88,6,95,8,2,5,1,3,0,1,5,25,15,0,4,28,1,6,15,357,274
2,2,0,1,2022101611,36,5.0,4.0,1.0,2.0,2.0,4,5.0,1.0,3.0,8.0,,41,2.0,5.0,4.0,3.0,26,,13.0,5.0,15,30,29,0,0,1,1,2,4,5,9,22,26,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,10,0,4,13,10,14,2,6,7,8,2,0,2,0,0,0,0,0,2,5,14,9,0,0,0,0,0,1,2,2,23,2,4,2,3,85,88,6,95,39,65,165,88,5,8,62,0,0,3,2,10,41,23,4,0,30,0,5,11,274,357
3,1,1,3,2022101700,48,6.0,3.0,8.0,1.0,4.0,6,4.0,1.0,3.0,6.0,3.0,63,4.0,3.0,4.0,5.0,26,2.0,18.0,14.0,20,59,35,0,0,1,1,0,0,21,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,15,10,10,10,12,16,13,15,6,12,8,10,1,0,1,2,0,2,0,0,3,10,9,3,1,0,0,0,0,6,3,2,19,4,9,6,5,128,62,19,41,66,92,98,50,8,2,30,1,0,1,5,45,56,36,4,2,25,1,11,24,250,306
1,2,2,3,2022101700,44,8.0,3.0,5.0,1.0,3.0,4,3.0,3.0,4.0,5.0,1.0,30,7.0,,2.0,2.0,22,4.0,12.0,3.0,5,42,16,0,0,1,2,2,3,30,47,19,40,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,15,0,0,0,11,8,4,5,10,2,1,2,0,2,0,0,1,0,1,2,8,2,2,4,0,0,0,0,2,0,1,1,16,5,2,3,4,66,92,98,50,128,62,19,41,8,8,136,0,1,0,2,15,28,15,2,4,16,0,4,14,306,250
1,3,3,4,2022101609,55,11.0,,,1.0,4.0,5,3.0,2.0,4.0,11.0,2.0,33,7.0,1.0,1.0,4.0,26,5.0,17.0,5.0,10,39,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,3,5,14,10,15,3,12,10,8,1,9,6,4,0,3,0,3,1,0,3,1,3,9,5,7,0,0,0,0,0,1,0,2,25,2,5,4,5,131,14,103,78,38,141,47,69,11,0,0,2,1,0,7,44,33,20,6,5,24,0,3,16,326,295
1,4,1,4,2022101609,45,7.0,7.0,1.0,1.0,1.0,3,1.0,4.0,1.0,30.0,2.0,37,4.0,3.0,4.0,4.0,24,6.0,13.0,5.0,10,40,7,0,0,0,0,2,1,0,0,20,13,0,2,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,15,5,9,5,5,18,6,3,4,11,1,0,3,1,0,3,0,3,7,1,8,5,0,0,0,1,4,0,1,0,3,6,3,2,6,38,141,47,69,131,14,103,78,10,3,33,3,0,1,5,20,37,24,5,6,21,1,5,17,295,326
